node;vertices
node1;v1,v8,v2,v3,v5,v9,v7,
node2;v15,v22,v10,v12,v16,v23,v13,
node3;v29,v36,v17,v19,v30,v38,v6,v25,
node4;v24,v26,v31,v33,v37,v4,v11,
node5;v40,v14,v18,v20,v27,
node6;v21,v35,v32,v34,
node7;v28,v42,v39,v41,
node8;v0,v43,
