node;vertices
node1;v1,v3,v5,v9,v17,v12,v14,v20,
node2;v11,v13,v19,v21,v25,v33,v4,v10,
node3;v27,v29,v35,v37,v2,v6,v18,
node4;v22,v26,v28,v30,v31,v32,
node5;v34,v36,v38,v39,v40,
node6;v7,v23,v8,v24,
node7;v15,v16,
node8;v0,v41,
